,ts_code,chairman,manager,secretary,reg_capital,setup_date,province
376,601238.SH,曾庆洪,冯兴亚,眭立,1023792.9208,19970606,广东
377,002594.SZ,王传福,王传福,李黔,272814.2855,19950210,广东
378,601118.SH,王任飞,李超,董敬军,427942.7797,20050329,海南
379,601919.SH,许立荣,杨志坚,郭华伟,1225952.9227,20070105,天津
380,000025.SZ,富春龙,吕航,祁鹏,43105.832,19861110,广东
381,000026.SZ,黄勇峰,陈立彬,潘波,42812.4881,19900330,广东
382,000027.SZ,熊佩锦,李英峰,周朝晖,475738.9916,19930821,广东
383,000028.SZ,林兆雄,林兆雄,陈常兵,42812.6983,19860802,广东
384,000024.SZ,孙承铭,许永军,刘宁,257595.0754,19900919,广东
385,000408.SZ,曹邦俊,肖瑶,曹东林,199377.9522,19960625,青海
386,000409.SZ,张宝才,尤加强,刘波,51093.1158,19930302,山东
387,000410.SZ,车欣嘉,董凌云,张天右,168403.5944,19930520,辽宁
388,000411.SZ,姜巨舫,应徐颉,谭江,24893.9935,19951214,浙江
389,000412.SZ,高超,张振华,周刚,28896.1676,19930628,吉林
390,000413.SZ,郭轩,陈英,王庆,573025.0118,19921226,河北
391,000592.SZ,刘平山,王志明,李茜,193178.0892,19930908,福建
392,000593.SZ,丁立国,刘强,郑蜀闽,35863.1009,19940101,四川
393,000594.SZ,邓小壮,邓小壮,邓小壮,149377.1892,19950430,天津
394,000595.SZ,王静波,杜建文,吴文渊,76427.925,19960413,宁夏
395,000596.SZ,梁金辉,周庆伍,叶长青,50360.0,19990305,安徽
396,000597.SZ,郭启勇,周凯,蔡洋,135150.1713,19930610,辽宁
397,002038.SZ,徐明波,徐明波,梁淑洁,102735.0,19941224,北京
398,600987.SH,朱重庆,朱建庆,李军晓,108081.8841,19980106,浙江
399,002074.SZ,李缜,李缜,王成奎,128054.4489,19950123,安徽
400,002062.SZ,郑宏舫,李剑彤,吴谷华,110250.0,19941229,浙江
401,000415.SZ,金川,马伟华,王景然,618452.1282,19930830,新疆
402,000416.SZ,余政,陈家华,张颖,53187.1494,19791228,山东
403,000417.SZ,刘浩,王浩,杨志春,77988.42,19960729,安徽
404,000418.SZ,方洪波,陆剑峰,周斯秀,63248.7764,19931129,江苏
405,000419.SZ,周兆达,周兆达,杨格艺,54358.2655,19960810,湖南
406,000507.SZ,黄志华,黄志华,薛楠,93042.4895,19860620,广东
407,000508.SZ,郑修建,,郑中安,55956.42,19920121,海南
408,000509.SZ,吴奕中,吴奕中,吴胜峰,82548.3117,19901018,四川
409,000510.SZ,刘江东,彭朗,侯晓勤,60918.2254,19920418,四川
410,000511.SZ,黄炜彬,尉文平,黄源,115483.2011,19891214,辽宁
411,000513.SZ,朱保国,唐阳刚,杨亮,94267.7271,19850126,广东
412,000598.SZ,李本文,杨磊,赵璐,298621.8602,19960526,四川
413,000599.SZ,柴永森,苏明,刘兵,82225.9233,19960424,山东
414,000600.SZ,王双海,王剑峰,孙原,179162.6376,19940118,河北
415,000601.SZ,陈来泉,肖南贵,胡启金,108055.1669,19930614,广东
416,000602.SZ,肖创英,綦守荣,潘广洲,100914.8298,19930408,广东
417,000603.SZ,朱胜利,王学武,张开彦,68996.9346,19950622,北京
418,002047.SZ,李文基,古少波,金红英,134129.6921,19930430,广东
419,300445.SZ,姜维利,何欣,刘楠楠,21638.0084,20040920,北京
420,002040.SZ,熊俊,邓基柱,陈明,48396.68,20010921,江苏
421,000421.SZ,李祥,周伟,徐宁,57264.6934,19920710,江苏
422,000422.SZ,卞平官,郭锐,强炜,89786.6712,19930906,湖北
423,000423.SZ,高登锋,高登锋,吴怀峰,65402.1537,19940604,山东
424,000420.SZ,宋德武,金东杰,徐建国,197070.6656,19881109,吉林
425,000425.SZ,王民,陆川,费广胜,783366.843,19931215,江苏
426,000514.SZ,王安金,艾云,谢勇彬,84377.0965,19920908,重庆
427,000515.SZ,吴家成,谢湘云,向远平,18720.7488,19900904,重庆
428,000516.SZ,史今,刘瑞轩,丁震,197104.9302,19961231,陕西
429,000517.SZ,王久芳,王丛玮,邓华堂,318392.2485,19890519,浙江
430,000518.SZ,郭煜,郭煜,周扬,102955.6222,19920518,江苏
431,000606.SZ,彭聪,汪洋,黄海勇,76579.9353,19960924,青海
432,000607.SZ,董悦,张剑秋,高坚强,101769.841,19931218,浙江
433,000608.SZ,周磊,熊伟,赵博,74991.3309,19960607,广西
434,000609.SZ,李勤,解斌,何帆,29926.5522,19930802,北京
435,000605.SZ,刘瑞深,冯文清,李新霞,35265.86,19960910,北京
436,300149.SZ,曾宪维,曾宪维,梁宝霞,49977.6892,20000126,广东
437,002102.SZ,姚晓琴,姚晓琴,黄华伦,263383.629,20020928,福建
438,002051.SZ,王博,王宇航,张爱丽,123740.8937,20010522,北京
439,002064.SZ,杨从登,朱炫相,李亿伦,463351.9221,19991215,浙江
440,002075.SZ,何春生,蒋建平,杨华,220677.1772,19990928,江苏
441,000426.SZ,吉兴业,吉兴军,孙凯,183719.2219,19960823,内蒙古
442,000428.SZ,杨国平,,刘胜,101892.6,19960803,湖南
443,000429.SZ,郑任发,汪春华,杨汉明,209080.6126,19970102,广东
444,000430.SZ,赵文胜,陈琛,金鑫,40481.7686,19921217,湖南
445,000498.SZ,王振江,林存友,赵明学,112013.9063,19940110,山东
446,000501.SZ,陈军,秦琴,李轩,76899.2731,19911102,湖北
447,000519.SZ,陈建华,魏军,韩韬,139255.8982,19980310,湖南
448,000520.SZ,王涛,王涛,肖湘,101208.3455,19920615,湖北
449,000521.SZ,吴定刚,寇化梦,李霞,104459.7881,19961118,安徽
450,000522.SZ,李楚源,王文楚,谯勇,46905.3689,19921222,广东
451,000610.SZ,王伟,王伟,郭养团,23674.7901,19961231,陕西
452,000611.SZ,邱士杰,邱士杰,姜琴,33782.2022,19960927,内蒙古
453,000612.SZ,霍斌,周传良,王科芳,119219.9394,19961127,河南
454,000613.SZ,袁小平,袁小平,汪宏娟,36410.0,19930426,海南
455,300601.SZ,杜伟民,杜伟民,苗向,67778.9191,19920908,广东
456,002306.SZ,陈继,陈继,陈继,84000.0,19990914,北京
457,300630.SZ,范敏华,范敏华,周茂,43698.9279,19920714,海南
458,601699.SH,游浩,毛永红,张成银,299140.92,20010719,山西
459,000502.SZ,金志峰,王斌,王斌,18481.9607,19890918,广东
460,000503.SZ,贾岩燕,李永华,肖琴,89882.2204,19870828,海南
461,000504.SZ,金文泉,游昌乔,陈勇,31157.3901,19911018,湖南
462,000505.SZ,李少陵,王春立,关颖,72695.0251,19880322,海南
463,000506.SZ,卢涛,,孙铁明,92901.7761,19880511,山东
464,000523.SZ,赵璧秋,钟炼军,谭晓鹏,62753.3125,19780620,广东
465,000524.SZ,梁凌峰,陈白羽,郑定全,67020.8597,19930114,广东
466,000525.SZ,杨寿海,赵富明,郭畅,58077.2873,19910613,江苏
467,002096.SZ,曾德坤,张健辉,邹七平,37128.7,20010810,湖南
468,002097.SZ,付向东,付向东,王剑,108749.7465,19990729,湖南
469,002940.SZ,方南平,蒋震山,孙黎明,9000.0,20011230,浙江
470,002451.SZ,朱志兰,朱志兰,张勰,43920.0,19971005,上海
471,300353.SZ,李平,李平,吴建国,51098.0897,20000327,北京
472,603700.SH,张琳,王宗辉,马溯嵘,20324.2,19580101,浙江
473,600472.SH,芦林,刘志荣,李满仓,43100.0,20010628,内蒙古
474,002105.SZ,廖学金,廖学湖,陈丽秋,36850.0,19911028,广东
475,002103.SZ,王利平,王君平,江淑莹,53427.2953,19961030,浙江
476,000030.SZ,甘先国,甘先国,王晓平,181055.2111,19881006,吉林
477,000031.SZ,周政,曹荣根,宋冰心,428631.3339,19931008,广东
478,000032.SZ,刘桂林,徐效臣,钟彦,41321.9661,19931204,广东
479,000033.SZ,苏从跃,苏从跃,杜明丽,42972.0035,19900308,广东
480,000029.SZ,刘征宇,唐小平,唐小平,101166.0,19860719,广东
481,000526.SZ,吴胜武,金鑫,刁月霞,9619.5107,19920702,福建
482,000527.SZ,方洪波,方洪波,江鹏,338434.765,19920330,广东
483,000528.SZ,曾光安,黄海波,黄华琳,147592.1376,19931108,广西
484,000529.SZ,蔡飚,缪安民,苏东明,58379.033,19851105,广东
485,000530.SZ,纪志坚,丁杰,宋文宝,84321.2507,19931218,辽宁
486,002093.SZ,陈学华,陈学华,张文斌,100750.0,20001229,福建
487,601666.SH,潘树启,王新义,许尽峰,232770.4469,19980317,河南
488,002076.SZ,冼树忠,柴华,张桃华,76411.3035,19921022,广东
489,601006.SH,程先东,韩洪臣,张利荣,1486679.1491,20041028,山西
490,603899.SH,陈湖文,陈湖雄,全强,92742.76,20080718,上海
491,300183.SZ,崔健,潘松,王辉,46260.9137,19930630,山东
492,300225.SZ,景总法,景总法,汤洋,48920.53,19931230,上海
493,002067.SZ,朱在龙,王志明,姚洁青,111120.1,19961101,浙江
494,000034.SZ,郭为,郭为,刘昕,65407.0434,19820601,广东
495,000035.SZ,严圣军,曹德标,陆平,252377.7297,19841231,江苏
496,000036.SZ,丁跃,李云,孔庆富,148393.4025,19890911,广东
497,000037.SZ,李新威,陈玉辉,张杰,60276.2596,19900406,广东
498,000531.SZ,钟英华,朱晓文,张晖,68508.282,19921130,广东
499,000532.SZ,李光宁,郭瑾,高小军,34470.834,19921028,广东
500,000533.SZ,黄志雄,黄志雄,吴鹏,69081.6,19921028,广东
501,000534.SZ,黄振光,毕天晓,蔡勇峰,49178.5096,19921104,广东
502,000535.SZ,赵炳胜,王旭,王旭,85272.4802,19931118,辽宁
503,000536.SZ,林俊,胡建容,林喆,276603.2803,19950525,福建
504,600970.SH,刘燕,夏之云,范丽婷,173957.3853,20011228,江苏
505,002072.SZ,李燕媚,李燕媚,孙琛,17600.0,20000612,湖北
506,002071.SZ,陈志永,彭清燕,赵非凡,52542.9878,19990115,江苏
507,002068.SZ,王耀,魏明,李毅,72706.3596,20010712,江西
508,002572.SZ,江淦钧,柯建生,潘雯姗,91237.0038,20030715,广东
509,000038.SZ,史利军,史利军,邢美敏,52277.7419,19870624,广东
510,000039.SZ,麦伯良,高翔,于玉群,358674.5482,19800114,广东
511,000040.SZ,王甫民,王甫民,王正军,148687.387,19820323,广东
512,000042.SZ,姚日波,彭伟东,王艺瑾,66483.1139,19840917,广东
513,001914.SZ,许永军,石正林,杨祥,106034.606,19850529,广东
514,000045.SZ,朱军,朱梅柱,姜澎,50933.8429,19820430,广东
515,000537.SZ,周悦刚,王晓成,张坤杰,186252.072,19860305,天津
516,000538.SZ,王明辉,王明辉,吴伟,127740.3317,19931130,云南
517,000539.SZ,王进,郑云鹏,刘维,525028.3986,19960205,广东
518,000540.SZ,罗玉平,罗玉平,谭忠游,700525.4679,19940108,贵州
519,000541.SZ,吴圣辉,雷自合,吴圣辉,139934.6154,19921020,广东
520,000542.SZ,万明坚,顾工,肖晓平,18810.88,19921015,广东
521,601519.SH,张志宏,张志宏,申睿波,198770.0,20001214,上海
522,002207.SZ,简伟,简伟,吕占民,26205.5378,20010629,新疆
523,002118.SZ,封有顺,封有顺,张万恒,128075.9826,19980525,吉林
524,002211.SZ,杨鑫,周军,张雨人,43247.5779,20020424,上海
525,600575.SH,王戎,潘春鸣,马进华,388626.1065,20001129,安徽
526,603356.SH,黄业华,黄超,田媛,13334.0,20050907,安徽
527,000046.SZ,宋宏谋,张博,舒高勇,519620.0656,19890509,北京
528,000047.SZ,黄舜荣,黄汉森,郭蒙,18465.7283,19880923,广东
529,000048.SZ,熊伟,巴根,陈凯鸿,40249.1731,19790101,广东
530,000049.SZ,刘其,何文彬,王锋,20719.7738,19850904,广东
531,000050.SZ,陈宏良,孙永茂,陈冰峡,245774.7661,19831108,广东
532,000055.SZ,熊建明,熊建明,肖杨健,108827.8951,19940420,广东
533,000543.SZ,李明,廖雪松,侯海晏,226686.3331,19931213,安徽
534,000544.SZ,李建平,李建平,张一帆,97468.4488,19961025,河南
535,000545.SZ,郭金东,彭安铮,戴洪刚,98683.3096,19891115,吉林
536,000546.SZ,赵辉,赵辉,张以涛,71464.4396,19980304,吉林
537,000547.SZ,张兆勇,王文海,吴小兰,160542.1646,19931120,福建
538,000548.SZ,刘林平,陈小松,郭颂华,49921.5811,19921108,湖南
539,002216.SZ,陈南,陈希,李鸿凯,79925.8226,20010628,河南
540,300090.SZ,刘玉斌,刘玉斌,吴双喜,131995.2922,20040607,安徽
541,300096.SZ,张曦,吴一禹,李虹海,43000.0,20000714,福建
542,601588.SH,李伟东,,郭川,336702.0,19981009,北京
543,688086.SH,郑穆,钟国裕,王炜,19038.1503,20100415,广东
544,300414.SZ,王雪颖,王雪颖,周辉,32473.3466,20040218,四川
545,300681.SZ,姜桂宾,姜桂宾,邓柳明,7560.0,20050114,广东
546,000056.SZ,郑康豪,陈小海,曹剑,117452.872,19850119,广东
547,000058.SZ,张良,韩兴凯,彭爱云,123565.6249,19960716,广东
548,000059.SZ,任勇强,许晓军,孙世界,159944.2537,19970123,辽宁
549,000060.SZ,余刚,张木毅,薛泽彬,356968.5327,19840901,广东
550,000549.SZ,谭旭光,聂新勇,张英姿,93628.656,19931214,湖南
551,000550.SZ,邱天高,王文涛,宛虹,86321.4,19970108,江西
552,000551.SZ,刘春奇,朱志浩,周成明,40008.0405,19931222,江苏
553,000552.SZ,杨先春,马海龙,滕万军,228697.105,19961228,甘肃
554,000553.SZ,Ignacio Dominguez,Ignacio Dominguez,李忠禧,234412.1302,19980327,湖北
555,002045.SZ,何伟成,何伟成,肖庆,46838.3913,19951208,广东
556,002145.SZ,朱树人,李玉峰,邱北,205367.3321,20010223,甘肃
557,600973.SH,杨泽元,邵文林,夏成军,137136.6248,20000630,江苏
558,300444.SZ,赵志宏,袁学恩,李涛,58572.0642,20021213,北京
559,603109.SH,艾纯,艾纯,杜春辉,14667.0,19930407,重庆
560,002653.SZ,王俊民,范秀莲,王萌,107447.962,20050826,西藏
561,601788.SH,刘秋明,刘秋明,朱勤,461078.7639,19960423,上海
562,000061.SZ,何建锋,黄明,江疆,169696.4131,19890114,广东
563,000062.SZ,胡新安,胡新安,王瑛,104590.9322,19940119,广东
564,000063.SZ,李自学,徐子阳,丁建中,461343.4898,19971111,广东
565,000065.SZ,原军,原军,倪静,76950.8854,19860405,北京
566,000554.SZ,宋鹏,宋鹏,孙建生,48079.3318,19930317,山东
567,000555.SZ,郭为,李鸿春,刘伟刚,97038.1273,19961118,广东
568,000556.SZ,林争晖,林争晖,张傲雪,24871.8128,19890127,海南
569,000557.SZ,何旭东,陈存兵,刘登昭,145837.4735,19940218,宁夏
570,000558.SZ,刘晓亮,刘晓亮,邹玮,128922.3949,19880331,浙江
571,000559.SZ,管大源,李平一,许小建,275315.9454,19940108,浙江
572,002099.SZ,孙杨,孙杨,许华青,161871.5253,19980507,浙江
573,002100.SZ,杨焰,成辉,郭运江,107377.4325,20001228,新疆
574,300080.SZ,王安乐,周志民,常兴华,202406.1798,19971104,河南
575,002101.SZ,黎柏其,徐飞跃,莫劲刚,53006.3366,20001222,广东
576,601187.SH,吴世群,洪主民,陈蓉蓉,237521.5099,19961126,福建
577,002117.SZ,王爱先,史建中,齐利国,54566.6421,19960325,山东
578,002462.SZ,续文利,续文利,王新侠,29170.712,19970422,北京
579,000001.SZ,谢永林,胡跃飞,周强,1940591.8198,19871222,广东
580,000002.SZ,郁亮,祝九胜,朱旭,1161773.2201,19840530,广东
581,000003.SZ,马钟鸿,马钟鸿,张雪妮,40012.0286,19880310,广东
582,000066.SZ,宋黎定,徐刚,王习发,292818.2053,19970619,广东
583,000068.SZ,孙波,童利斌,丁勤,100667.1464,19970606,广东
584,000069.SZ,段先念,王晓雯,关山,820179.3915,19970902,广东
585,000070.SZ,蒋勤俭,杨洪宇,张大军,81655.3048,19990729,广东
586,000078.SZ,张思民,张锋,沈大凯,276258.3257,19921213,广东
587,000561.SZ,宋涛,李培峰,王文刚,60469.2321,19920815,陕西
588,000562.SZ,冯戎,冯戎,阳昌云,397240.8332,19930525,新疆
589,000563.SZ,薛季民,姚卫东,王维华,396401.2846,19850105,陕西
590,000564.SZ,杜小平,韩玮,杜璟,598200.4024,19961205,陕西
591,000560.SZ,谢勇,谢勇,解萍,235550.0851,19921130,云南
592,002200.SZ,王东,申毅,谭仁力,18413.289,20010807,云南
593,002073.SZ,何宁,官炳政,鲁丽娜,93398.6674,20001231,山东
594,002154.SZ,吴志泽,吴志泽,谢海静,121761.1874,20010620,浙江
595,002086.SZ,车轼,车轼,朱开星,75635.0,20011219,山东
596,002119.SZ,郑康定,郑康良,杜云丽,37528.4,19920629,浙江
597,000004.SZ,黄翔,黄翔,黄冰夏,16505.2625,19860505,广东
598,000005.SZ,丁芃,郑列列,罗晓春,105853.6842,19890508,广东
599,000006.SZ,赵宏伟,赵宏伟,杜汛,134999.5046,19890525,广东
600,000007.SZ,陆波,陆波,陈伟彬,34644.8044,19830311,广东
601,000008.SZ,王志全,钟岩,侯小婧,278079.5346,19891011,北京
602,000089.SZ,林小龙,陈繁华,孙郑岭,205076.9509,19980410,广东
603,000090.SZ,韩德宏,何云武,刘丽梅,186854.5434,19931206,广东
604,000096.SZ,张桂泉,李洪生,嵇元弘,52800.0,19990218,广东
605,000099.SZ,杨威,王鹏,徐树田,60607.042,19990211,广东
606,000088.SZ,乔宏伟,彭建强,陈磊,224916.1747,19970721,广东
607,000566.SZ,程爱民,刘悉承,李日萌,133597.9264,19921230,海南
608,000567.SZ,王广西,王岩玲,梁译之,64113.8926,19870302,海南
609,000568.SZ,刘淼,林锋,王洪波,146475.2476,19950503,四川
610,000565.SZ,张伟林,魏雪峰,张伟林,43359.222,19920622,重庆
611,000569.SZ,李赤波,王政,舒联明,75431.3951,19890518,四川
612,000570.SZ,史新昆,张新,何建江,56137.4326,19940505,江苏
613,002190.SZ,石晓卿,黄绍浒,程雁,35872.9343,20001206,四川
614,002191.SZ,侯旭东,侯旭东,李晓华,146487.045,19961014,广东
615,600979.SH,张久龙,余正军,何非,123225.979,19990323,四川
616,002060.SZ,谢彦辉,卢大鹏,林广喜,120226.2058,20011227,广东
617,300477.SZ,刘泽刚,韦强,张舒,83297.5698,19970415,北京
618,000009.SZ,陈政立,陈政立,郭山清,257921.3965,19901008,广东
619,000010.SZ,陈飞霖,周成斌,念保敏,81985.4713,19890109,广东
620,000011.SZ,刘声向,王航军,范维平,59597.9092,19830117,广东
621,000012.SZ,陈琳,王健,杨昕宇,307069.2107,19840910,广东
622,000013.SZ,厉怒江,阮克竖,刘渝敏,30335.4979,19880920,广东
623,000014.SZ,陈勇,胡月明,王凡,20170.5187,19870727,广东
624,000015.SZ,宿南南,马骧,宿南南,159876.1067,19880408,广东
625,000151.SZ,刘艳,张晖,张朋,29598.0,19990301,北京
626,000153.SZ,何宏满,卢家和,张军,31214.123,19970830,安徽
627,000155.SZ,吕必会,何勇,欧健成,127000.0,19971020,四川
628,000156.SZ,鲍林强,乔小燕,洪方磊,143335.1902,19940630,浙江
629,000150.SZ,陈奕民,刘壮青,阎小佳,87769.7557,19930219,广东
630,000157.SZ,詹纯新,詹纯新,杨笃志,791614.355,19990831,湖南
631,000571.SZ,王磊,马鸿瀚,任春雨,81406.4,19921230,海南
632,000572.SZ,孙忠春,孙忠春,刘锐,164463.6426,19930126,海南
633,000573.SZ,周明轩,周明轩,鄢国根,63828.0604,19920508,广东
634,000576.SZ,施永晨,施永晨,司景喆,44286.1324,19930415,广东
635,000578.SZ,安平绥,李小松,吴文好,306761.5959,19950217,青海
636,002112.SZ,谢伟世,俞尚群,谢伟世,20160.0,20011229,浙江
637,002041.SZ,王龙祥,颜理想,原绍刚,88000.0,20001208,山东
638,300150.SZ,牛俊杰,牛俊杰,朱江滨,58510.6053,19990503,北京
639,603927.SH,左春,左春,蔡宏,42400.0,19960530,北京
640,002037.SZ,安胜杰,魏彦,王丽春,48762.5309,20020718,贵州
641,000016.SZ,刘凤喜,周彬,吴勇军,240794.5408,19801001,广东
642,000017.SZ,李海,李海,孙龙龙,55134.7947,19840824,广东
643,000018.SZ,陈略,陈略,孙羽,169824.5011,19840427,四川
644,000159.SZ,丁治平,丁治平,李润起,48068.5993,19990328,新疆
645,000301.SZ,缪汉根,缪汉根,王俊,483486.3866,19980716,江苏
646,000400.SZ,张旭升,任志航,万桂龙,100832.7309,19961226,河南
647,000158.SZ,肖荣智,应华江,池俊平,159861.6721,19981229,河北
648,000581.SZ,王晓东,徐云峰,周卫星,100895.057,19881027,江苏
649,000582.SZ,韦韬,陈斯禄,何典治,163461.6854,19960807,广西
650,000583.SZ,郑兴光,郑兴光,邱华,23165.6194,19870506,四川
651,000584.SZ,乔徽,乔徽,王妍,76093.7577,19911010,江苏
652,000585.SZ,祝捷,,丁继实,87337.0,19980513,海南
653,000586.SZ,何波,何波,张轩,19344.0,19940304,四川
654,300803.SZ,陈宽余,陈宽余,孙鸣,40499.9999,20010428,北京
655,300179.SZ,方海江,方海江,刘海兵,49432.8999,19970305,河南
656,002046.SZ,朱峰,陈锋,赵祥功,52434.9078,20011209,河南
657,000019.SZ,祝俊明,胡翔海,陈小华,115253.5254,19810730,广东
658,000020.SZ,李中秋,李中秋,牛卓,28316.1227,19811208,广东
659,000021.SZ,周剑,郑国荣,李丽杰,147125.9363,19850704,广东
660,001872.SZ,白景涛,张翼,黄传京,192236.5124,19900719,广东
661,000023.SZ,林宏润,林宏润,刘耿豪,13875.624,19841116,广东
662,000401.SZ,孔庆辉,,刘宇,134752.2914,19940508,河北
663,000402.SZ,高靓,吕洪斌,张晓鹏,298892.9907,19960618,北京
664,000403.SZ,黄灵谋,朱光祖,赵玉林,49243.4666,19950522,山西
